Author Name,Author Username,Tweet Crea,ted At,Tweet Text,Likes,Retweets,Replies,Quotes,Impressions,Bookmark Count
Robottej $BEYOND | $BUBBLE | $MOJO,robottej,4/9/2024,21:05:54+00:00,"🚜 Get your hands dirty and start farming $BLITZ, $BEYOND, $FYN, $BUBBLE, and $PARAM with @SenderLabs! It's time to sow the seeds of financial growth and reap the rewards. 🌱💸 $MOJO
#ChampionsLeague #RealMadridCity #LovelyRunner",2,2,1,0,5,0
Lwebuga 🇸🇿,LikeKobe100,4/9/2024,21:05:52+00:00,Well played boys 👏🏿 we showed them fire although we were robbed.  On to the next one @Arsenal #UCL #ARSBAY #Saka #ARSFCB #ChampionsLeague,0,0,0,0,123,0
A.Fahmy,Deshaa91,4/9/2024,21:05:52+00:00,"We have now a mountain to climb at Bayern home 
We made so difficult for us .. we could have achieve more .
#ChampionsLeague #ARSBAY",0,0,0,0,64,0
Liberian Man 💫🇱🇷🇱🇷🇱🇷,RichardBgiahjr1,4/9/2024,21:05:49+00:00,"Tbh, fine soccer games tonight!
#ChampionsLeague ❤️",0,0,0,0,25,0
Nishan Sangroula,NishanSangroul1,4/9/2024,21:05:43+00:00,"What a flop performance by Erling Haaland 
#ManCityvsReal
#ChampionsLeague #RealMadrid",0,0,0,0,40,0
John,John25306711811,4/9/2024,21:05:41+00:00,May our hearts garden of awakening bloom with hundreds of flowers.  #ChampionsLeague,0,0,0,0,1,0
Paarth Tiwari,PaarthTiwari1,4/9/2024,21:05:40+00:00,"That was a pen 

#ARSBAY #ChampionsLeague",0,0,0,0,17,0
working-class-zero,Red_Devil_Gaz,4/9/2024,21:05:39+00:00,We could've done with that ref who didn't give Saka a penalty tonight on Sunday... #ARSBAY #ChampionsLeague,1,0,0,0,82,0
Omoba David,omobadavid_,4/9/2024,21:05:39+00:00,All to play for in the return legs of the #ChampionsLeague,0,0,0,0,30,0
Kais10 🇵🇸,Kais10Z,4/9/2024,21:05:39+00:00,Carlo asslotti leave my fucking club you son of bitch I saw your wife get fucked by  Vini multiple times get the fuck out #RealMadrid #ChampionsLeague,0,0,0,0,31,0
TemI TopE,0xInfos3c,4/9/2024,21:05:38+00:00,"Phil Foden with a breathtaking finish for Man City before Gvardiol extended the lead.  However, Federico Valverde has since scored for #RealMadrid to make it 3-3 as we approach the closing stages.  22 goals &amp; 10 assists for Foden this season 🔥

Rihanna #ChampionsLeague I&amp;M Bank… https://t.co/RNiXhK0byW",0,0,0,0,9,0
Bubuk Ranginang,3l_mubaraq,4/9/2024,21:05:36+00:00,"Remis efce
 #ChampionsLeague",0,0,0,0,18,0
jc,CheesyJC,4/9/2024,21:05:34+00:00,"that was a penalty and they ended the game wtf bro
 #ChampionsLeague",1,0,0,0,36,0
Jennifer,Jennifer328406,4/9/2024,21:05:28+00:00,Don't cry because it's over. Smile because it happened. #NationalUnicornDay #ChampionsLeague,0,0,0,0,0,0
Maximiliano Bretos,MaxBretosSports,4/9/2024,21:05:27+00:00,"You rarely see 6 goals in a #ChampionsLeague Quartefinal. You never see one with 6 golazos like today. 
#RealMadrid #ManCity",11,0,1,0,3564,0
BD23,BranzD23,4/9/2024,21:05:23+00:00,Missed chance to put the tie beyond reach. We go there and fight. 90mins 180mins or Pens. Whatever it takes. #COYG #ChampionsLeague,0,0,0,0,22,0
denzie90,denzie901357,4/9/2024,21:05:21+00:00,"How the f*** was that not a pen? Honestly VAR in football is an absolute joke. 

Let's go to Munich and get the job down gunners. 

#COYG #Arsenal #ChampionsLeague",0,0,0,0,70,0
Scott | 🐉 $MON | $BEYOND,Scott21328292,4/9/2024,21:05:19+00:00,"Let’s do it 🚀⚡️🫡

🔋Farm $BEYOND 
🔋Farm $PARAM 
🔋Farm $BUBBLE 
🔋Farm $COOKIE 
🔋Farm $TRIP 
🔋Farm $MOJO

Stay active farm 🪿🪿
Let me boost you!! 🫵🏾

#Ethereum #TBT #FridayFeeling $SOMO $FTM #Eclipse2024 #ChampionsLeague #bbrightvc #EidMubarak #Solana #Sol #ETH #",1,0,0,0,3,0
Kendall Harmon,KendallHarmon6,4/9/2024,21:05:14+00:00,"10 goals, high quality games, thank you #ChampionsLeague #futbol #eu #uk #germany #spain",0,0,0,0,56,0
Parashar kalita,Parashar_kalita,4/9/2024,21:05:12+00:00,"Unemployed Haland 

#ChampionsLeague",0,0,0,0,41,0
Prim Lé Rosey Moyo🌹,PrimLeRosey,4/9/2024,21:05:12+00:00,"Ladies and gentlemen,  now this is a dose of good stuff. 🙌🏾 #ChampionsLeague",2,0,0,0,147,0
Debra,Debra0677111631,4/9/2024,21:05:12+00:00,"When you judge another, you do not define them, you define yourself.   #PathOfTotality #ChampionsLeague",0,0,0,0,0,0
Sholler,isaacolusola,4/9/2024,21:05:10+00:00,These two matches shouldn't have been on the same night. #ChampionsLeague #RMAMCI #ARSBAY,0,0,0,0,100,0
Andrew,andr3w_tx,4/9/2024,21:05:09+00:00,"Thierry Henry breaking down the 3rd goal from MCI… 

Genius 🧠

#ChampionsLeague",0,0,0,0,91,0
Lord BLT 🥪,MrBradThomas,4/9/2024,21:05:09+00:00,Those were unbelievable matches we just watched. Tomorrow has a lot to live up to #ChampionsLeague,4,0,1,0,1121,0
Pete Lacey,bootslacey,4/9/2024,21:05:08+00:00,"Good game that, all to play for at the Etihad now 🙂
#RealMadrid 3-3 #ManCity
#ChampionsLeague",0,0,0,0,47,0
$BEYOND ... $MOJO,AmiableJojo,4/9/2024,21:05:07+00:00,"Champions league games $BEYOND normal, those fixtures $BUBBLE 

#ChampionsLeague  $PARAM $MOJO",1,0,0,0,1,0
Alpha Mike Foxtrot 🇨🇾🇬🇷🇬🇧🇺🇸,Sir_Goonsalot,4/9/2024,21:05:07+00:00,#ChampionsLeague referees…do better. That was a penalty any day and all day. @BukayoSaka87 @Arsenal  .  Have you heard of a thing called momentum?,0,0,0,0,30,0
AKJ - 🛐✝️,__Oluwatoni__,4/9/2024,21:05:06+00:00,"Saka's inexperience just messed him up there🤦🏾‍♂️💔
#ChampionsLeague #COYG",0,0,1,1,306,0
WhyRush,ballertalk876,4/9/2024,21:05:04+00:00,The games tomorrow will be a snooze fest #ChampionsLeague,0,0,0,0,20,0
Bigdaddy Terry,terry_abiola,4/9/2024,21:05:04+00:00,"This is football at it best.

#ARSBAY 
#RealMadridManchesterCity 
#ChampionsLeague",1,0,0,0,21,0
Mr.Wilson🦅,Kingned_21,4/9/2024,21:05:04+00:00,No worry Arsenal day ball #ChampionsLeague #saka,0,0,0,0,48,0
Rishabh Chøpra,ChopraRish,4/9/2024,21:05:02+00:00,"WE’ve BEEN ROBBED A WIN!! 
#ChampionsLeague 
Refereee some extra euros in your pocket !!! #sabbikehuehai",0,0,0,0,22,0
calderon🍉🍉,doopindeep,4/9/2024,21:05:02+00:00,good game city madrid #ChampionsLeague,0,0,0,0,10,0
Sbonile Mkhize,Bennito_lavito,4/9/2024,21:05:01+00:00,That was a clear penalty 😅🤭 #ChampionsLeague,0,0,0,0,22,0
CityTS,CityxTS,4/9/2024,21:05:00+00:00,3-3??? I’ll take that like Robbie Williams🤝 #ChampionsLeague,0,0,0,0,18,0
vasista kantamneni,littuchowdary,4/9/2024,21:04:56+00:00,"Foden he is him , What a Strike!!! #RMAMCI #ChampionsLeague",0,0,0,0,64,0
Ankit,AnkitAdi12,4/9/2024,21:04:55+00:00,"Kroos 🔥 as always...Modric still makes the team better...Rudiger absolute 🧱..Valverde is a beast.
Overall decent result considering the sloppiness in the second half.
But this is Real Madrid.We go again.
#HalaMadrid #Valverde #Modric #Kroos #Rudiger #UCL #ChampionsLeague",0,0,5,0,84,0
Akinwande,TheAkinwande_,4/9/2024,21:04:54+00:00,Madrid closed stadium all for a draw ? What a joke! #ChampionsLeague #ManchesterCity,0,0,0,0,50,0
Izuchukwu Cecil,Cecil_Izuchukwu,4/9/2024,21:04:52+00:00,The Rubbish Refree's Do To Arsenal Needs To Stop... #ChampionsLeague #ARSBAY,0,0,0,0,78,0
Kicks and Picks Podcast,KicksPicksPod,4/9/2024,21:04:50+00:00,"✅Real Madrid DC &amp; BTTS SGP (+130 DK)
✅ Bayern Munich +1.5 &amp; Real Madrid TT O0.5 Parlay (-129 HR)

2-0 +2.08u day 

Double cash for the pod. Show some love if you tailed. 

#ChampionsLeague #UCL #RealMadridCity",3,1,0,1,536,0
Akash Chowdhury,powerlessakash8,4/9/2024,21:04:43+00:00,"WHAT A MATCH ! 

WHAT IS @fedeevalverde  ! 🥵

@realmadrid 🤍🤍

#ChampionsLeague #RMAMCI #RealMadridCity #RealMadridManchesterCity #RealMadrid #HalaMadrid",0,0,0,0,61,0
Jun Sayabath,junsayabath,4/9/2024,21:04:38+00:00,"Mistakes killed us but great mentality from Arsenal to get back in it. Outstanding management from Arteta with the subs. Understood the dangers, yet still made the decisions to get us back in the game. #ARSBAY #ChampionsLeague",0,0,0,0,116,0
Rifumo_M,Rifumo_M1,4/9/2024,21:04:37+00:00,"Did you watch the #Arsenal vs #Bayern or Your just like me you only watched #RealMadrid vs Man City 

#ChampionsLeague",0,0,0,0,112,0
OSHAE,anthonio2r7,4/9/2024,21:04:37+00:00,I’D LOVE TO KNOW WHATS THE AGENDA THESE REFS GOT TOWARDS ARSENAL!!! SOMEONE PLEASE EXPLAIN #ChampionsLeague #ARSBAY,0,0,0,0,87,0
Thomas Verellen,verellen_thomas,4/9/2024,21:04:35+00:00,❤️ #ChampionsLeague nights,0,0,0,0,13,0
MustCetchup,mustcetchup,4/9/2024,21:04:33+00:00,"As a Chelsea Fan, watching City and Madrid and UCL in general, without the stress of seeing us play, is truly fucking amazing.
#ChampionsLeague",0,0,0,0,17,0
𝘼 𝙈𝙀𝘾𝙆𝙀𝙍 ✍️,Domez99,4/9/2024,21:04:30+00:00,"ARSENAL
BAYERN MUNICH
MANCHESTER CITY
REAL MADRID

All of them won either half 💵 💵
#ChampionsLeague #UCL",0,0,0,0,63,0
Osborn UG,ug_osborn,4/9/2024,21:04:30+00:00,What a game tonight #ChampionsLeague,0,0,0,0,14,0
katie catherall ⚽️,katiecatheralll,4/9/2024,21:04:30+00:00,"Football is a bit mad init 🤩

#ChampionsLeague",2,0,0,0,283,0
HealingheartFDN.,dennyphemmy,4/9/2024,21:04:29+00:00,"Arsenal have been robbed again, that was  a penalty #ChampionsLeague #ARSBAY",0,0,0,0,90,0
Ouzo,planetzozo,4/9/2024,21:04:28+00:00,WHY WASN’T THAT A PENALTY? #ChampionsLeague #ARSBAY,0,0,0,0,104,0
THE FAVORED 0ne⚡️,temmiesmusic,4/9/2024,21:04:27+00:00,"Let’s be honest, Saka should have buried that the minute he got through on goal. 

He was looking for that pen. Inexperience cost him. It’s the Champions League, no ref would give that. 
#ChampionsLeague #Arsenal #ARSBAY",0,0,0,0,154,0
Encrypted Layman 🍁,FreddieFaizaan,4/9/2024,21:04:25+00:00,"Advantage city and Advantage Bayern !!

#UEFAChampionsLeague #RMCity #RMAMCI #ChampionsLeague #ARSBAY",0,0,0,0,154,0
Kais10 🇵🇸,Kais10Z,4/9/2024,21:04:25+00:00,Vini I fuck your mom everyday or leave my club  #RealMadrid #ChampionsLeague,0,0,0,0,21,0
Chris CFC Harvey ⭐⭐ (FUCK OFF POCHETTINO!!),CJHCFC1994,4/9/2024,21:04:22+00:00,"Ahhh the crying from Arsenal fans and that biased media team on TNT Sports over that Saka penalty is joyous. Keep crying, he tried to con that penalty and failed end of. Silence! 🤫🤫 #ChampionsLeague",10,0,1,0,208,0
Abiodun Fred,abiodunfred,4/9/2024,21:04:22+00:00,"A big shout out to my darling ##ArsenalFC #ArsenalBoys we did well, to think that was the same power house of Europe football #BayernMunichFC we just beat ....#PenaltyRobery #ChampionsLeague",0,0,0,0,18,0
SANDYLOVE💙💙,sandycares,4/9/2024,21:04:22+00:00,"As arsenal no win make I keep my bwezz 
#ChampionsLeague 
#ARSBAY",0,0,1,0,62,0
Kristy,Kristy916039338,4/9/2024,21:04:19+00:00,"I believe in one thing only, the power of human will.   #ChampionsLeague",0,0,0,0,0,0
Sharns,SHARNS_D,4/9/2024,21:04:19+00:00,Today shows how bad ref’s in PL are….. #ChampionsLeague,0,0,0,0,28,0
KDB🐐,AdeotiFavour,4/9/2024,21:04:19+00:00,"Madrid can now open the roof so their players can breathe 😂😭
#ChampionsLeague",0,0,0,0,28,0
Swapnil,swpnil07,4/9/2024,21:04:17+00:00,"Those who ever find football stats please do check Today's Haaland's stats. Check his touches in the opposition box.!! 
Thanx..! 
#Haaland #madrid #ChampionsLeague 
#RealMadridManchesterCity 
#RealMadrid",0,0,0,0,88,0
Shankar Dhakal,dhakalshankar10,4/9/2024,21:04:14+00:00,"Both entertaining games, a proper @ChampionsLeague night 🥳🥳
#ARSBAY 
#RMCity 
#ChampionsLeague",0,0,0,0,90,0
Frequently mentioned person,fredyfredua,4/9/2024,21:04:13+00:00,"How it should be  #ChampionsLeague
 #ARSBAY",0,0,0,0,70,0
HaajiAy,BrightDice69,4/9/2024,21:04:13+00:00,The game for the big boys. Arsenal are clearly out of their depth here #ChampionsLeague,0,0,0,0,24,0
Mawuli ATATSI.MCY,MICTATSI,4/9/2024,21:04:12+00:00,"We just witnessed pure class of football.Entertaining in every sense of football.

Madrid now has a more difficult way out to make it out to the next phrase.
It's not impossible,though .
Last,gams like this tell why Madri needs Mbape. Vini is a sweet headache 
#ChampionsLeague",0,0,0,0,16,0
puss $MOJO $FYN,daben_1,4/9/2024,21:04:10+00:00,"What a game from the two English teams
#UCL 
#ChampionsLeague",0,0,0,0,46,0
plaz,plazmazyruss,4/9/2024,21:04:08+00:00,"I’m sorry, How does @realmadrid get a throw in and then the refs decide to call it full time? @ManCity’s players are happy while Bellingham complains to the ref and this just seems unfair😑 #RealMadrid #ChampionsLeague #RealMadridManchesterCity",0,0,0,0,3,0
kent joz,kennethJoseph_O,4/9/2024,21:04:02+00:00,"How the FUCK! is that tackle on @BukayoSaka87, not a penalty!?

@Arsenal
#ChampionsLeague 
#Gunners 
#COYG",0,0,0,0,20,0
Eric,_Chucky72,4/9/2024,21:04:02+00:00,"The two games have actually delivered but not the results we  wanted, hate watching continues next week #ChampionsLeague #RMAMCI #ARSBAY",1,1,0,0,63,0
Anthonio,anthokneeoh,4/9/2024,21:04:00+00:00,"Hate to say this, but this is a bad result! 

We could have easily won this game by a 2 goal margin 

If you think playing city at etihad would be any easier then I have an ocean to sell you 🥹

#ChampionsLeague #HalaMadridYNadaMas",1,0,1,0,65,0
Ayush Verma,Ayush_0123,4/9/2024,21:03:59+00:00,"A game for ages @realmadrid 
#ChampionsLeague #RMCity #RMAMCI #HalaMadridYNadaMas",0,0,0,0,15,0
_kaiihiin,kaiihiin,4/9/2024,21:03:58+00:00,"Funny thing is the ref wat pretty good all night. But no pen? Really?
#arsenal #ChampionsLeague",0,0,0,0,8,0
Nia ,nia2418,4/9/2024,21:03:56+00:00,What a match today!! Probably one of the best matches of last years… #ChampionsLeague #MadridCity Right now are the best to teams of the world… word of a cule but at the same time a lover of football..,0,0,0,0,34,0
منوچهر,Manochwankenobi,4/9/2024,21:03:56+00:00,"#Bellingham you've done absolutely nothing in the field. worst player of the match!🤬
#ChampionsLeague #RealMadrid",3,0,0,0,295,0
HitMan45,KdramaBuff,4/9/2024,21:03:51+00:00,"It's a hell of a night game #ARSBAY #RMAMCI 
#ChampionsLeague",2,0,0,0,137,0
Rohan,VortexRohan,4/9/2024,21:03:48+00:00,"This is literally PEAK FOOTBALL
WHAT A FUCKIN MATCH 

TODAY WAS THE DANCE OF DEATH IN SANTIAGO BERNABEU 🔥🔥🔥🍿🍿 #ChampionsLeague #RealMadrid #UCL",0,0,0,0,49,0
davegunner,miyablue2,4/9/2024,21:03:48+00:00,"Saka doesn’t throw his foot in, his leg is attached to his body. The only way to avoid hitting keeper is if he had no right leg. Hits keepers leg, clearest foul, unbelievable decision. #Arsenal #ChampionsLeague",0,0,0,0,50,0
Pronounced He-Ben,Official_EBEN,4/9/2024,21:03:45+00:00,"I wish this was Allianz Arena.
Would be a hard nut to crack over there for Arsenal.
Goodluck lads ✌🏾#ARSBAY #ChampionsLeague",0,0,1,0,143,0
アンドリユウ,AndrewC1213,4/9/2024,21:03:44+00:00,10 goals in the champion league today why put Arsenal vs Bayern Munich and Real Madrid vs Manchester City on the same day??! #UCL #ChampionsLeague,2,1,0,0,373,0
Vivek Vijayakumar,VivekafcVivek,4/9/2024,21:03:43+00:00,That was a mentally draining 90 minutes. Gonna be massive when we visit Munich in a week's time.. it can go either way. Fucking nervous for one week now 😶 #arsenal #ChampionsLeague,3,0,0,0,75,0
"WAGMI.fuel (💙,🧡) $MOJO",mb__billions,4/9/2024,21:03:43+00:00,"#RMAMCI WHAT A GOAL Bellingham , #ARSBAY Pray for Bayern to $MOJO before they $PARAM in the #ChampionsLeague. Camavinga is $BEYOND Haaland , him and Vini $TRIP Mbappe $BUBBLE",3,1,0,0,302,0
Professor Diggity,gomufc69,4/9/2024,21:03:43+00:00,Taking the biggest dump of my entire life because I was glued to that game #ChampionsLeague,1,0,1,0,40,0
Marco,MarcoGooner,4/9/2024,21:03:43+00:00,Not the worst result. We can step up a gear for sure in the second leg. We were a bit sloppy in defence tonight. All to play for in Munich. #COYG #ARSBAY #ChampionsLeague,0,0,0,0,94,0
Benjamin🔰| $MOJO | $BEYOND ||🐉 $MON ||🕹️ $RCADE,Bn900512,4/9/2024,21:03:43+00:00,"There is a new quest on $BEYOND
Engage to get multiplier.

We all gonna make it.

WHAT A GOAL #ARSVAY Haaland Arsenal #RMAMCI #RMCITY Foden Bellingham #Championsleague Bybit Real Madrid Gabriel Jesus Musiala",8,5,5,2,242,0
VB McKnight,Vusibrian5,4/9/2024,21:03:42+00:00,Wow what a great game 🔥🔥🔥🔥🔥🔥#ChampionsLeague #RealMadridManchesterCity,0,0,0,0,48,0
OHJUKU,ofri_larnney,4/9/2024,21:03:38+00:00,"Thomas Partey's misplaced pass would have made all the difference.
He has not picked up form yet but you can't undermine his stability and looking for tight space to create something.
Well done 👏🏾arsenal 
#ChampionsLeague  #ARSBAY",1,0,0,0,105,0
Kamran Yousafzai,avoidkami,4/9/2024,21:03:37+00:00,"I’m thinking about tomorrow Matches.
Will it be the same as today ones?#ChampionsLeague #ARSBAY #RMCity #PSGBARCA",0,0,0,0,104,0
Vivian,ThatArsenalLady,4/9/2024,21:03:37+00:00,"1. Raya
2. Kiwior
3. Gabriel 

In that order they let us down today.

I hope we turn it around In Germany. Tall order but we can only hope 

#ARSBAY #ChampionsLeague",0,0,1,0,221,0
-agha-,agha566736061,4/9/2024,21:03:36+00:00,Saka could have score if he didn’t get down #ChampionsLeague #ARSBAY,0,0,0,0,85,0
Mukarram,mdmukke,4/9/2024,21:03:36+00:00,"What a night of UCL football. Box office!
#ChampionsLeague",0,0,0,0,17,0
J,JawadRQ,4/9/2024,21:03:36+00:00,Nice Game. #RMAMCI #ChampionsLeague,0,0,0,0,78,0
NIKHIL B N,NikhilBn12,4/9/2024,21:03:36+00:00,"Champions league at its best🔥🔥💥💥
#ChampionsLeague",0,0,0,0,14,0
Adebayo Oluwatoyin,iamt_hansom,4/9/2024,21:03:36+00:00,"This is a disaspointing result for Real Madrid. You don't allow opponent score 3 goals in your house. A formidable team that are very strong at home for that matter, a team you haven't beaten at their turf. I'm gutted. 
#RealMadridManchesterCity 
#RealMadrid 
#ChampionsLeague",0,0,0,0,95,0
Husca,ukvm2,4/9/2024,21:03:34+00:00,I don’t think it’s a foul but Arsenal shouldn’t focus on that. Literally gave Bayern Munich this draw. This could have been a different game. To go to the semi final… you have to earn it at the Allianz Arena. #AFC #ARSFCB #ChampionsLeague #UCL,0,0,0,1,258,0
H-W Chan,HWChan555,4/9/2024,21:03:33+00:00,2 brilliant #ChampionsLeague games. All 4 teams going for it hammer and tongs. The referees so consistent and confident with their decisions - no need for VAR pitch side review in either game. Our #EPL refs just not good enough and always drawing unnecessary controversy #UCL,3,0,1,0,920,0
Dot.umar,UmarHar04001651,4/9/2024,21:03:31+00:00,"Nothing gets my heart racing like the Champions League! The ultimate showcase of skill, determination, and pure passion. Every match is a rollercoaster of emotions. As a fan, I'm forever grateful for the joy and excitement this tournament brings #ChampionsLeague #PureFootballLove",0,0,0,0,13,0
Anik Dey,__MrDevil__,4/9/2024,21:03:25+00:00,ARS vs BAY 2-2. RMA vs MCI 3-3. 10 goals in one champions League night. As a neutral fan couldn't ask for more. #ChampionsLeague,0,0,0,0,26,0
dior belvoir,diorbelvoir,4/9/2024,21:03:25+00:00,what a night for #ChampionsLeague football,0,0,0,0,35,0
Ujjwal Mishra,UjjwalM52340427,4/9/2024,21:03:25+00:00,As an Bayern fan I will take this didn't expected this now at home with fans support we have a very good chance we just have to take our chances otherwise it  won't be easy at all but this match gives me belief that we can do this mia San mia #ARSBAY #ChampionsLeague,0,0,0,0,101,0
Akshಯ್,akshay_gopalrao,4/9/2024,21:03:21+00:00,Both the teams keeps on delivering. Top draw goals and great watch as a neutral #RMAMCI #ChampionsLeague,0,0,0,0,18,0
Anubhav Chatterjee,X10FACTOR,4/9/2024,21:03:18+00:00,"Did Haaland play tonight? 🤔
#Haaland #UCL #ChampionsLeague #RealMadridManchesterCity",0,0,0,0,96,0
Vijul Dalel,vijul17,4/9/2024,21:03:16+00:00,How is that not a penalty??😱 #ChampionsLeague #ARSBAY,0,1,0,0,106,0
Kais10 🇵🇸,Kais10Z,4/9/2024,21:03:14+00:00,"9 days off since last time we played while they had 3 games since 
We are whores #ChampionsLeague #RealMadrid",0,0,0,0,40,0
daki,thesakitaki,4/9/2024,21:03:12+00:00,"Both the matches wereeee crazyyyyy tonighttttt , best 4 teams of this season easily .Will tomorrow matchups be as amazing as today’s? Lets hope so #ChampionsLeague",0,0,0,0,7,0
Vansh Grover,vanshgrover_19,4/9/2024,21:03:12+00:00,"What a game of ball we just witnessed today. Both Real Madrid and Manchester City never give up. They should be playing the final against each other, but unfortunately not possible. 2nd leg will be like a war now.
#ChampionsLeague #ManCity #RealMadrid #UEFAChampionsLeague",1,0,0,0,85,0
QĦĂŸÏŸĂ,Rural_Emperor,4/9/2024,21:03:11+00:00,"Referees need to be checked, nah that bloke is a foe 🤞🫢 clear pen , moments before that there was a foul on Martin Odegaard🫢 #cyog #ChampionsLeague #ARSBAY",1,0,0,0,103,0
MUFC FAN CHAT,UkUniqueDesigns,4/9/2024,21:03:11+00:00,If your arsenal fan I would be so angry at saka why try and stick a leg out to make sure you got contact these are prem refs who fall for it could of won the game #arsenal #ChampionsLeague,0,0,1,0,49,0
Fortune,N_fortune_b,4/9/2024,21:03:10+00:00,"What a superb performance #COYG, clearly it was a penalty but we go again in 8 days.
#ChampionsLeague #ARSBAY #arsnal #FootballFans #UEFAChampionsLeague #UCL",0,0,0,0,1,0
PetrovicEra,Tocreed1,4/9/2024,21:03:10+00:00,Saka should have been braver and gone for goal. Instead he picked the easy option to go down. #BayernMunich #arsenal #UCL #ChampionsLeague #FCBARS,1,0,1,0,77,0
Red⚝Man𓆩ꨄ︎𓆪United,jad_keb,4/9/2024,21:03:08+00:00,"I thank the football , outstanding football night ! #ucl #ChampionsLeague #mufc #RMAMCI #ARSBAY",0,0,0,0,259,0
👑Ade Bowale👑,AdebowaleMose19,4/9/2024,21:03:08+00:00,"Insane night of Champions League football.
Crazy &amp; sumptuous tasty goals.
All to play for in the second leg.
#ChampionsLeague #ARSBAY",0,0,0,0,85,0
Cap. Vishwaguru (Cricket/Football/Politics),nidhay38,4/9/2024,21:03:07+00:00,"The Madrid v City match was chaotic, with no control in the mid-field of Madrid because of heavy touches not maintaining the structure, and giving spaces rather than blocking the channel.  That howler from Lunin was pathetic.
#ChampionsLeague #RealMadrid #RealMadridCity",0,0,0,0,37,0
Daniel porterfield,d_porterfield,4/9/2024,21:03:06+00:00,You can really see the difference in fans positive and negative fans tonight. Negative always looking to blame someone. They just can’t change. #ChampionsLeague #arsenal #ARSBAY,0,0,0,0,90,0
In A Lustrum,King_Chelz,4/9/2024,21:03:04+00:00,Awesome split screen session and a double enthralling draw day #ARSBAY 2:2 #RMCity 3:3 #ChampionsLeague 🔥,0,0,0,0,91,0
"William Pierre-Louis, Jr., B.S. (He/Him)",williamjpl1,4/9/2024,21:03:01+00:00,"I am waiting for the reporter who will challenge Pep on his choice of keeping Haaland on the field the entire game. This was insane. 
——
#ChampionsLeague #RMAMCI",0,0,0,0,107,0
That(Boi),bozz_coded,4/9/2024,21:02:59+00:00,"That was a penalty for arsenal
#ARSBAY #ChampionsLeague",0,0,0,0,89,0
coast boy 🌊,youngcoastboy,4/9/2024,21:02:58+00:00,"Imagine the lives of men without football 
 #ChampionsLeague",1,0,0,0,39,0
MovingTrain,movingtrain01,4/9/2024,21:02:54+00:00,"#ChampionsLeague 🔥

Amazing football on world stage 

Outstanding display from #ARSBAY 
#RMAMCI",0,0,0,0,163,0
ys-media,yincah,4/9/2024,21:02:53+00:00,"Really wanted that win. 
A learning curve for the RED ARMY. 
Munich be ready. 🔴
#ChampionsLeague #ARSBAY",1,0,0,0,108,0
TWIZZUZ,noturcuddy,4/9/2024,21:02:50+00:00,Joselu to do what? #ChampionsLeague,0,0,0,0,26,0
AkureCityHunter🇳🇬,AkureCityHunter,4/9/2024,21:02:49+00:00,"That wasn't a foul on Saka, anyone calling that a penalty is just being bias 
#ARSBAY #ChampionsLeague",0,0,0,0,107,0
Tuhin.Subhra.Saha,tuhin11736,4/9/2024,21:02:46+00:00,"Best night of #ChampionsLeague football I've ever seen ! And the best thing is it's all to play for in both second legs!! 
Real Madrid 3 - 3 Manchester City
Arsenal 2 - 2  Bayern Munich",2,0,1,0,76,0
Miguel Alejandro Jaramillo Serna,Miguelajserna,4/9/2024,21:02:45+00:00,"What a game at the Bernabéu 
#ChampionsLeague",1,0,0,0,24,0
Terry,TMacReturns,4/9/2024,21:02:44+00:00,"As a neutral, I think Saka didn’t help himself by lifting his leg. Had he just ran into the keeper, he probably would have got that call. Tough luck and two amazing matches! #ChampionsLeague",0,0,0,0,29,0
Prem,realpremsharma,4/9/2024,21:02:42+00:00,That was absolutely a frenetic game!  #ManCity #ChampionsLeague #RealMadridManchesterCity,0,0,0,0,81,0
Chuckie,chuckieDM,4/9/2024,21:02:42+00:00,"Both Games Brilliant 
#ChampionsLeague",0,0,0,0,22,0
Lee Worgan,LeeWorgan,4/9/2024,21:02:42+00:00,"What a game at the Bernabéu, so much quality! #ChampionsLeague",3,0,0,0,531,0
Senzo Ndlovu,TlouSenzo,4/9/2024,21:02:41+00:00,"This @Arsenal team is maturing in all areas. Well done boys! We are the Gunners! We will finish this one off in Germany, in their own backyard ⚽️ 
#ChampionsLeague",0,0,0,0,11,0
Osamah Khan,OK_medic,4/9/2024,21:02:41+00:00,"Such brilliant football. What a start to the quarters. 3-3 and 2-2. Just wow. Hopefully Barca doesn’t disappoint tomorrow🙂‍↕️
#ChampionsLeague  #RealMadridCity #ArsenaBayern",0,0,0,0,22,0
Twaibu Pro,ProTwaibu,4/9/2024,21:02:40+00:00,"#ChampionsLeague has officially started 😅😅😅

#ARSBAY",1,0,0,0,129,0
Kwenza B,kwenza_b,4/9/2024,21:02:39+00:00,"Bayern will hammer us in Munich for our second leg. Its a wrap for Arsenal in Champions League.

City will hammer Madrid at Etihad for their second leg. Its a wrap for Madrid in Champions League

#ChampionsLeague",0,0,0,0,62,0
Rocksteady,Rock_steady03,4/9/2024,21:02:37+00:00,You just cannot script the thriller that oozes out of the great Santiago Bernabeu 🔥#ChampionsLeague #RMAMCI,0,0,0,0,66,0
C-Rod,crodrigues2289,4/9/2024,21:02:36+00:00,All to play for in the second leg. #Arsenal #ChampionsLeague,0,0,0,0,29,0
